"User_id","Embeddings"
1794098,"[2.493374  0.        0.        0.        1.5151054 1.845747  0.
 0.8701516 1.944052  1.5322366 2.2477276 0.        0.        0.
 0.        0.        2.0334563 2.1333752 1.7001894 3.4529517 0.8045618
 1.7696586 1.5332302 1.6276325 1.7410946 1.0179343 1.2120718 0.
 2.066952  1.5626845 2.479344  1.8246448]"
1796383,"[1.9589294  0.         0.         0.         2.1255312  0.726336
 0.         1.179831   0.18212426 1.6017842  1.3591435  0.
 0.         0.         0.         0.         0.6733424  1.5901016
 2.555804   2.0875785  0.7142257  0.89034563 0.9145107  1.6023686
 1.0565408  2.2539618  1.2453848  0.         2.1791546  1.5074836
 3.418787   3.5615673 ]"
1799059,"[0.89926696 0.         0.         0.         1.1342381  2.933644
 0.         1.0302018  2.2274268  1.9719267  1.6559682  0.
 0.         0.         0.         0.         1.8147111  1.2133912
 2.414518   2.9785683  3.4575868  1.7174222  1.6646118  1.6050631
 1.4895133  2.0122993  0.45993724 0.         0.50112116 0.9268643
 1.5087856  0.8941298 ]"
1799588,"[2.052382  0.        0.        0.        2.6121001 1.2086346 0.
 1.6260176 2.966748  3.084923  1.9962475 0.        0.        0.
 0.        0.        2.1340256 2.351127  2.7378335 2.1526139 2.4783971
 2.5174477 2.1708553 0.7737397 2.1235223 1.613573  1.0224876 0.
 3.185509  2.5064628 0.8611999 0.9286485]"
1799620,"[2.1086001  0.         0.         0.         2.3907037  1.7049185
 0.         1.9796939  1.0535442  2.0957437  1.5861115  0.
 0.         0.         0.         0.         0.8290064  0.88462985
 1.0332699  1.5402551  0.8293138  1.5201045  1.860208   1.5114475
 1.1876415  1.7209767  1.6975143  0.         2.6485212  1.3411095
 1.2284766  1.6800019 ]"
1800318,"[1.7112081  0.         0.         0.         1.565408   0.
 0.         1.2410613  1.5951011  1.5008786  1.3624227  0.
 0.         0.         0.         0.         1.7298279  2.7780204
 1.403309   0.98962754 1.4403037  2.7111344  0.68902427 0.6425864
 1.5264808  1.6067466  2.04295    0.         1.5683173  2.2832801
 1.4532673  1.5750185 ]"
1801945,"[2.3775315  0.         0.         0.         2.175034   1.3894068
 0.         1.1248406  2.1945207  1.4821999  1.003616   0.
 0.         0.         0.         0.         1.7670577  0.54247683
 1.0025089  1.4168365  1.6083417  1.2708077  1.645243   1.9179649
 1.5217445  1.1723331  0.8158202  0.         0.8540482  2.606054
 1.0760565  2.1464362 ]"
1803948,"[1.1678579 0.        0.        0.        1.581667  1.660445  0.
 3.1861978 2.898322  1.435661  1.5871339 0.        0.        0.
 0.        0.        1.0712115 2.3952992 0.5394065 2.797532  1.1924006
 1.8101417 1.9759322 3.0861437 3.2659657 1.4762393 2.2518735 0.
 1.6199601 2.3251452 1.306851  1.4360437]"
1804329,"[2.6111088  0.         0.         0.         2.7564387  3.1593354
 0.         2.322051   2.390323   1.8525823  1.5176778  0.
 0.         0.         0.         0.         2.3957682  2.914526
 2.5681605  2.8310513  2.853551   3.01522    2.7245305  0.70873123
 1.2984563  2.3860157  0.7336141  0.         1.9699084  3.4964404
 1.4493876  2.500261  ]"
1807563,"[2.2362914  0.         0.         0.         1.209667   2.3899107
 0.         1.7647605  2.5846448  2.4072502  0.87093186 0.
 0.         0.         0.         0.         1.167985   3.058907
 2.679467   1.8383723  1.7556232  2.7752428  0.86946386 0.9417342
 2.956686   1.453137   1.3519411  0.         1.724261   1.0336223
 1.4481758  1.1784649 ]"
1807752,"[2.48354   0.        0.        0.        1.3992946 1.9665865 0.
 1.2488096 2.1118042 1.27529   2.4820697 0.        0.        0.
 0.        0.        1.3841553 2.8970866 1.7438436 1.2454495 2.4132185
 0.9307421 1.0163513 1.9351394 1.006333  1.0758162 1.1758075 0.
 2.3827353 1.9260858 1.4338617 2.6189823]"
1808820,"[1.1881725  0.         0.         0.         1.2150631  0.4792567
 0.         0.815187   1.8437337  2.1124165  1.6211889  0.
 0.         0.         0.         0.         2.50764    1.7836062
 3.2749944  2.1617432  2.1628056  1.7157353  0.39441305 2.2436984
 1.1539052  0.42754337 0.61455977 0.         2.396852   1.882108
 2.1054516  1.3558134 ]"
1812241,"[2.1616988  0.         0.         0.         0.9867627  1.8406152
 0.         2.8198574  1.4254209  0.7704361  2.2273035  0.
 0.         0.         0.         0.         0.9169253  0.9659201
 2.6486158  0.70005226 2.113767   1.604556   1.4801702  0.30201977
 0.9285211  1.5426847  0.511842   0.         1.3176279  1.5569825
 0.7983236  1.8733435 ]"
1817366,"[2.103354  0.        0.        0.        0.4396841 1.4099567 0.
 0.8343858 2.0046763 1.0391866 2.2328448 0.        0.        0.
 0.        0.        1.3651373 2.5802767 2.8830066 1.3192599 4.250556
 1.445562  3.1172483 2.1772408 2.175531  1.0153562 3.295043  0.
 1.5733545 1.0235525 1.4251341 2.0144317]"
1818104,"[1.2764114  0.         0.         0.         0.7695843  2.15092
 0.         0.60677606 0.90239024 2.2162502  1.5608859  0.
 0.         0.         0.         0.         1.6631608  1.3149701
 1.5531149  1.2017082  1.2210274  0.9417957  1.6343853  1.3762889
 1.0346556  1.633043   2.1068566  0.         1.5876896  0.56719255
 2.5370758  1.545414  ]"
1822186,"[0.99405736 0.         0.         0.         0.32034248 0.49904382
 0.         2.1873171  0.6892675  0.7490474  1.9455833  0.
 0.         0.         0.         0.         2.1110556  1.5276959
 1.9417242  0.87794906 2.380893   1.9401574  1.6188607  0.77540636
 0.6172512  0.85753644 1.2327112  0.         0.7616354  1.6031766
 1.8338666  1.6613896 ]"
1823425,"[1.4147123  0.         0.         0.         0.6174084  1.4574821
 0.         1.1968901  2.3126786  2.8702645  1.1867099  0.
 0.         0.         0.         0.         2.409055   2.3066986
 3.1848192  2.739361   2.5643842  2.2617779  1.7834444  2.7642658
 1.891169   0.81847197 1.7378192  0.         4.2148438  1.805137
 3.024332   1.981468  ]"
1825400,"[2.800819  0.        0.        0.        3.1209862 2.605238  0.
 1.4877995 1.55349   2.4101722 1.4953048 0.        0.        0.
 0.        0.        1.9759583 2.1665545 0.7159943 1.2238487 2.8927772
 1.0556242 1.9119145 1.665451  1.567196  1.8069006 2.0018866 0.
 1.779561  2.2343187 2.6477067 2.0629869]"
1833990,"[1.8734856  0.         0.         0.         0.33737597 1.7098215
 0.         2.5399156  2.1198065  1.9432124  2.7890306  0.
 0.         0.         0.         0.         2.5606787  1.2720935
 0.36006132 2.4063318  2.842392   2.8947942  2.0175853  0.76787287
 0.46356884 1.4459293  1.2436556  0.         0.5595616  1.132547
 2.2243297  1.9291224 ]"
1836366,"[1.5399824  0.         0.         0.         2.1494665  1.3065127
 0.         3.2851336  1.6071371  2.874499   1.5155046  0.
 0.         0.         0.         0.         2.1027503  2.4429545
 2.3301542  2.1526365  2.20073    0.71411055 2.3745618  1.487433
 2.3250268  1.666608   1.8430781  0.         2.7523544  1.6606599
 1.7981067  1.6326146 ]"
1839000,"[2.5975559  0.         0.         0.         1.9490484  0.86925364
 0.         1.426989   2.3187032  2.0647068  1.1734345  0.
 0.         0.         0.         0.         0.82266176 1.5859189
 2.7130635  1.7558427  2.6092381  1.2321849  1.4173596  1.0622097
 2.193142   1.3943328  1.1317828  0.         1.5665678  1.3954115
 1.5874053  1.4641665 ]"
1839020,"[4.275615   0.         0.         0.         0.02257029 0.14351769
 0.         0.524214   1.9176098  1.5262753  3.5421162  0.
 0.         0.         0.         0.         2.0803902  2.6832795
 0.         1.3851776  1.6830783  1.8638495  1.8957912  2.0513077
 2.059197   1.5831842  1.4099529  0.         1.1174412  2.1087642
 1.5556217  2.802283  ]"
1839680,"[1.7556051 0.        0.        0.        1.5003531 1.6478628 0.
 0.3160415 1.4800451 1.3885443 1.4457359 0.        0.        0.
 0.        0.        0.6747962 1.7384214 1.5702376 1.0946175 1.7054019
 1.5318122 3.285983  2.6229455 1.5023683 1.1592343 1.8445731 0.
 1.7577261 1.318129  2.2948303 0.7406346]"
1841932,"[0.9951861 0.        0.        0.        1.7617819 1.3882363 0.
 1.5801003 1.5105622 2.1254148 2.6924562 0.        0.        0.
 0.        0.        1.6045512 2.733867  1.4757255 2.6072314 1.0875757
 1.3205109 1.2336661 2.1788998 1.8223884 1.100234  1.8821975 0.
 1.866359  1.6234483 1.5752349 2.075554 ]"
1842048,"[3.227809   0.         0.         0.         0.93206745 3.254654
 0.         0.8755555  1.2660729  1.37978    2.2150686  0.
 0.         0.         0.         0.         1.7663909  1.841913
 1.573095   1.7302887  1.9614322  2.5480726  2.4302557  1.3036503
 2.1917036  1.0338964  1.4818586  0.         0.2010633  2.9940774
 0.4024427  2.942836  ]"
1842822,"[1.7579324  0.         0.         0.         1.5932037  2.242776
 0.         1.1786138  1.6642983  3.5740082  1.4952111  0.
 0.         0.         0.         0.         2.1130497  1.6241263
 3.3860126  2.0481164  1.7226254  2.1533618  1.4814999  1.6658773
 1.1244551  1.9270978  0.74936044 0.         1.1584913  1.2708513
 2.111918   1.8202556 ]"
1842946,"[3.2595434  0.         0.         0.         0.23194598 1.5235329
 0.         2.0516455  1.9113364  0.986698   1.4766228  0.
 0.         0.         0.         0.         2.3249347  2.12135
 2.5014002  1.0700436  1.375414   2.1511607  1.056375   1.9717599
 1.7409202  1.059013   1.7420677  0.         2.3588984  0.07356313
 0.52956426 2.5221102 ]"
1843566,"[1.2392324  0.         0.         0.         1.5663294  1.3221174
 0.         1.162914   1.6165987  1.67197    1.2342772  0.
 0.         0.         0.         0.         1.8961269  2.3694851
 1.2404821  2.2099667  0.72717345 1.7616596  1.6692073  2.3913398
 2.182004   0.85120595 1.247941   0.         1.7791665  1.9640318
 1.5574576  1.7530515 ]"
1844239,"[2.2760968 0.        0.        0.        1.6701615 2.4443667 0.
 3.2350824 2.3748837 2.2800043 1.4835539 0.        0.        0.
 0.        0.        2.6556408 1.9583933 2.9152522 3.427432  1.9044985
 2.35016   2.71998   1.5813972 3.1630282 1.3677626 1.429708  0.
 2.8804624 1.4715143 2.3216782 2.8610706]"
1844996,"[1.4990115 0.        0.        0.        0.7612085 2.779845  0.
 2.8980737 1.1325644 1.759931  1.6725607 0.        0.        0.
 0.        0.        0.6027709 1.7992703 1.4477773 2.1032906 2.7498605
 2.4027357 1.0323119 2.430445  1.6738071 0.7846528 0.8042238 0.
 1.5940189 1.5397202 1.3094729 1.2224649]"
1845678,"[3.450995  0.        0.        0.        2.3613281 0.6276852 0.
 1.6768327 2.4425004 2.789157  2.1535466 0.        0.        0.
 0.        0.        1.0232027 2.0087287 2.2254615 1.4118903 2.2782476
 2.4233356 2.8924844 1.2379113 0.        2.557311  2.3610716 0.
 2.5315077 1.3350544 2.1191487 0.98091  ]"
1848042,"[1.5587975 0.        0.        0.        2.8136747 2.2424228 0.
 1.6282189 1.9337164 2.0214531 3.5215678 0.        0.        0.
 0.        0.        2.389966  2.0419037 1.4653409 2.015941  2.3285828
 1.0094486 1.3023715 3.6495585 1.308924  1.2701821 1.6356028 0.
 1.4049618 2.1458056 0.5617054 2.3555012]"
1849008,"[2.384138  0.        0.        0.        0.8038197 1.5773027 0.
 0.8571456 1.0634959 1.8908048 0.9276865 0.        0.        0.
 0.        0.        1.7133389 0.8623413 3.5710495 2.494223  2.1450856
 3.0899565 1.84505   1.0516319 1.2602513 1.2956182 1.3565379 0.
 3.1179953 1.334418  1.1645483 1.3717483]"
1850094,"[2.893252   0.         0.         0.         1.7536323  2.3036392
 0.         1.9532243  1.5965242  1.3986938  2.1098623  0.
 0.         0.         0.         0.         3.2546544  3.2689385
 1.1509689  1.3134583  2.7540658  2.5313573  2.4970496  2.0369906
 2.0443604  1.4263359  1.9036541  0.         1.7963963  1.9027878
 0.40706643 1.6626841 ]"
1850675,"[2.2582605  0.         0.         0.         0.75568897 0.9920948
 0.         1.0116456  0.9365508  0.41004837 1.9894288  0.
 0.         0.         0.         0.         1.6597258  2.0769596
 1.8360968  1.3910277  1.5978369  1.6950086  0.         2.0401816
 1.6766678  0.8220906  1.6130173  0.         1.5058957  2.0483463
 1.8764198  0.9735907 ]"
1852952,"[1.689756   0.         0.         0.         1.8979459  2.208858
 0.         2.1235871  1.2436795  1.9415661  1.1221869  0.
 0.         0.         0.         0.         0.8585123  2.0803232
 1.9211911  1.6500305  1.1960727  2.3963578  1.9418083  0.6374418
 0.26592332 0.5659918  2.360588   0.         2.2464523  0.7877558
 1.3529088  1.9681921 ]"
1856665,"[2.2979794  0.         0.         0.         2.5110078  1.5978124
 0.         0.62726396 1.8020135  1.7982755  1.3467171  0.
 0.         0.         0.         0.         1.5196995  3.4566667
 0.79884684 1.1141535  1.5432292  2.2003136  1.7671192  0.8531781
 0.36143115 2.1165688  1.6399773  0.         2.4854064  0.21119288
 1.9822     3.3325577 ]"
1861684,"[1.6358734  0.         0.         0.         2.0703557  2.1055212
 0.         2.9480295  0.6345766  2.3246331  1.9548869  0.
 0.         0.         0.         0.         1.0385019  0.12184028
 1.5746928  0.9993817  2.5227604  1.7318043  0.93378067 1.6099738
 2.2354882  0.2937559  1.9588968  0.         1.3288895  2.208644
 1.7884632  3.0732403 ]"
1861730,"[1.4560506  0.         0.         0.         0.7911033  0.42679018
 0.         0.8578855  2.2176652  2.323109   0.44141364 0.
 0.         0.         0.         0.         0.51204646 1.2143581
 2.3348546  2.8507454  2.0651307  0.32015657 2.5050037  0.62785804
 2.1550477  2.5817127  1.0604496  0.         1.188397   1.3241929
 2.4751806  1.0848293 ]"
1862167,"[1.7306987  0.         0.         0.         1.4774091  1.6199994
 0.         1.7239715  0.8030414  4.633031   1.9878232  0.
 0.         0.         0.         0.         1.2695631  1.9840481
 1.8813698  1.7506437  1.2294073  1.8190598  1.5076088  1.7093996
 0.73464006 0.7953286  1.3414153  0.         2.5217679  2.662396
 0.         2.3211155 ]"
1865407,"[1.3891181  0.         0.         0.         0.6640857  2.0254874
 0.         2.63127    0.48953202 2.29795    3.2674103  0.
 0.         0.         0.         0.         1.725192   1.1434993
 2.727227   1.5138522  1.2895153  1.2094666  1.9329497  1.1000863
 0.69522244 0.49480334 2.6999655  0.         0.83454704 1.0399083
 2.1186004  1.3977411 ]"
1866809,"[1.9614446  0.         0.         0.         1.0314783  2.100978
 0.         0.28900653 0.8249386  1.5933617  1.1650269  0.
 0.         0.         0.         0.         2.2377641  0.69404477
 2.2957864  1.0707169  1.2488327  0.00323795 1.4419079  1.9148124
 0.         1.0356137  1.0521561  0.         0.93327    2.2914884
 2.5665436  1.496537  ]"
1867413,"[1.9570999  0.         0.         0.         0.72221375 1.8319825
 0.         0.90063214 1.754203   2.068397   1.2617166  0.
 0.         0.         0.         0.         1.2470882  3.2609491
 2.587341   0.9341005  1.7384266  1.6298516  2.082422   2.8274612
 2.1828938  2.6268547  2.5253987  0.         0.17287013 2.791188
 0.7821014  3.0222154 ]"
1868869,"[0.7736536  0.         0.         0.         1.4829277  2.4615352
 0.         0.12221044 1.0223693  1.9348644  3.2947514  0.
 0.         0.         0.         0.         0.9977203  1.8211812
 3.553035   1.5257742  2.4856172  0.56435853 0.8140747  0.5639224
 1.7263697  1.2783452  2.2830703  0.         0.6832903  1.2585267
 1.290434   0.73659146]"
1869228,"[3.2603748  0.         0.         0.         1.5611458  1.5256675
 0.         0.8765577  1.3285775  0.8498138  1.538538   0.
 0.         0.         0.         0.         1.6004708  2.5046585
 2.1692815  2.7656841  1.0125141  2.4183304  2.2802496  1.0394396
 1.965282   1.2986695  1.4148525  0.         1.1139799  0.47488785
 1.0872285  1.7571352 ]"
1871174,"[3.1536455 0.        0.        0.        2.2362769 2.355773  0.
 1.2547624 0.60757   2.9781036 1.9017797 0.        0.        0.
 0.        0.        2.0410318 2.29419   2.732475  1.388129  3.2336335
 2.4888613 2.3449612 2.8470304 3.3190534 1.6337805 1.345705  0.
 2.0894232 1.0070194 0.7842846 2.7047346]"
1872383,"[2.2263885 0.        0.        0.        1.0602413 2.7429948 0.
 2.0481827 2.0373902 2.7799094 1.9289465 0.        0.        0.
 0.        0.        1.6300461 1.5079502 1.6384704 1.7147166 2.6434722
 1.9347132 2.5955052 1.5776513 1.9665534 1.6001551 2.4897478 0.
 2.094495  1.8114011 1.7165803 1.7004696]"
1873314,"[2.4743145  0.         0.         0.         1.6856456  2.273871
 0.         2.509992   1.1234583  2.9722257  0.99790335 0.
 0.         0.         0.         0.         1.356517   1.859738
 2.9775343  0.5448649  1.9009969  1.7947477  0.2549763  0.5218662
 2.314398   2.3112886  1.1875167  0.         2.406582   1.9026227
 0.6806916  0.63595986]"
1878691,"[1.3640345  0.         0.         0.         2.1534472  2.9294045
 0.         2.0557249  2.004886   2.1170766  2.2975132  0.
 0.         0.         0.         0.         2.4729605  1.3270199
 2.1792686  1.9814428  1.413321   0.8637837  1.0546868  0.85065746
 0.7037374  1.350579   0.70960367 0.         1.6557051  1.8115264
 2.3300207  2.807434  ]"
